http://chillicothe.craigslist.org/,US,Ohio,chillicothe,,,39.334983,-82.970416
http://cincinnati.craigslist.org/,US,Ohio,cincinnati,,,39.106614,-84.504552
http://cleveland.craigslist.org/,US,Ohio,cleveland,,,41.50438,-81.690434
http://columbus.craigslist.org/,US,Ohio,columbus,,,39.96196,-83.002984
http://dayton.craigslist.org/,US,Ohio,dayton / springfield,,,39.778568,-84.144157
http://limaohio.craigslist.org/,US,Ohio,lima / findlay,,,41.014835,-83.680399
http://mansfield.craigslist.org/,US,Ohio,mansfield,,,40.758515,-82.514804
http://sandusky.craigslist.org/,US,Ohio,sandusky,,,41.44876,-82.707374
http://toledo.craigslist.org/,US,Ohio,toledo,,,41.65381,-83.536259
http://tuscarawas.craigslist.org/,US,Ohio,tuscarawas co,,,40.39758,-81.407269
http://youngstown.craigslist.org/,US,Ohio,youngstown,,,41.0981,-80.650789
http://zanesville.craigslist.org/,US,Ohio,zanesville / cambridge,,,40.02479,-81.590109
http://lawton.craigslist.org/,US,Oklahoma,lawton,,,34.605185,-98.389919
http://enid.craigslist.org/,US,Oklahoma,northwest OK,,,37.19352,-93.322102
http://oklahomacity.craigslist.org/,US,Oklahoma,oklahoma city,,,35.472015,-97.520354
http://stillwater.craigslist.org/,US,Oklahoma,stillwater,,,36.11625,-97.058654
http://tulsa.craigslist.org/,US,Oklahoma,tulsa,,,36.149745,-95.993334
http://bend.craigslist.org/,US,Oregon,bend,,,44.05766,-121.315549
http://corvallis.craigslist.org/,US,Oregon,corvallis/albany,,,44.62711,-123.090721
http://eastoregon.craigslist.org/,US,Oregon,east oregon,,,45.35077,-122.601494
http://eugene.craigslist.org/,US,Oregon,eugene,,,44.04992,-123.088544
http://klamath.craigslist.org/,US,Oregon,klamath falls,,,42.223885,-121.782064
http://medford.craigslist.org/,US,Oregon,medford-ashland,,,42.199669,-122.717033
http://oregoncoast.craigslist.org/,US,Oregon,oregon coast,,,43.935345,-123.500343
http://portland.craigslist.org/,US,Oregon,portland,,,45.511795,-122.675629
http://roseburg.craigslist.org/,US,Oregon,roseburg,,,43.210885,-123.343234
http://salem.craigslist.org/,US,Oregon,salem,,,44.93326,-123.043814
http://altoona.craigslist.org/,US,Pennsylvania,altoona-johnstown,,,40.32715,-78.918858
http://chambersburg.craigslist.org/,US,Pennsylvania,cumberland valley,,,39.829472,-78.64772
http://erie.craigslist.org/,US,Pennsylvania,erie,,,42.129445,-80.085239
http://harrisburg.craigslist.org/,US,Pennsylvania,harrisburg,,,40.259865,-76.88223
http://lancaster.craigslist.org/,US,Pennsylvania,lancaster,,,40.038045,-76.301269
http://allentown.craigslist.org/,US,Pennsylvania,lehigh valley,,,40.582958,-75.476852
http://meadville.craigslist.org/,US,Pennsylvania,meadville,,,41.636488,-80.151438
http://philadelphia.craigslist.org/,US,Pennsylvania,philadelphia,,,39.95228,-75.162454
http://pittsburgh.craigslist.org/,US,Pennsylvania,pittsburgh,,,40.438335,-79.997459
http://poconos.craigslist.org/,US,Pennsylvania,poconos,,,40.994705,-77.604546
http://reading.craigslist.org/,US,Pennsylvania,reading,,,40.336585,-75.927843
http://scranton.craigslist.org/,US,Pennsylvania,scranton / wilkes-barre,,,41.2426,-75.877334
http://pennstate.craigslist.org/,US,Pennsylvania,state college,,,40.79373,-77.860704
